Player0: bwmcts.combat.RandomScriptLogic@119cca4
Player1: NOK-AV
Win average: 0.2222222222222222
Win average: 0.22
--------------- Score average: -116.61	Deviation: 143.52518211101489
--------------- Win average: 0.22
DRAGOON ZEALOT TEST RESULT: 0.22
--- units: 8
Dragoons: 4	Zealots: 4 on each side
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.030303030303030304
Win average: 0.029411764705882353
Win average: 0.02857142857142857
Win average: 0.027777777777777776
Win average: 0.02702702702702703
Win average: 0.02631578947368421
Win average: 0.02564102564102564
Win average: 0.025
Win average: 0.024390243902439025
Win average: 0.023809523809523808
Win average: 0.023255813953488372
Win average: 0.045454545454545456
Win average: 0.044444444444444446
Win average: 0.043478260869565216
Win average: 0.0425531914893617
Win average: 0.041666666666666664
Win average: 0.04081632653061224
Win average: 0.04
Win average: 0.0392156862745098
Win average: 0.038461538461538464
Win average: 0.03773584905660377
Win average: 0.037037037037037035
Win average: 0.03636363636363636
Win average: 0.03571428571428571
Win average: 0.03508771929824561
Win average: 0.034482758620689655
Win average: 0.03389830508474576
Win average: 0.03333333333333333
Win average: 0.03278688524590164
Win average: 0.03225806451612903
Win average: 0.031746031746031744
Win average: 0.03125
Win average: 0.03076923076923077
Win average: 0.030303030303030304
Win average: 0.029850746268656716
Win average: 0.029411764705882353
Win average: 0.028985507246376812
Win average: 0.02857142857142857
Win average: 0.04225352112676056
Win average: 0.041666666666666664
Win average: 0.0410958904109589
Win average: 0.04054054054054054
Win average: 0.04
Win average: 0.039473684210526314
Win average: 0.03896103896103896
Win average: 0.038461538461538464
Win average: 0.0379746835443038
Win average: 0.0375
Win average: 0.037037037037037035
Win average: 0.036585365853658534
Win average: 0.03614457831325301
Win average: 0.03571428571428571
Win average: 0.047058823529411764
Win average: 0.046511627906976744
Win average: 0.04597701149425287
Win average: 0.045454545454545456
Win average: 0.0449438202247191
Win average: 0.044444444444444446
Win average: 0.04395604395604396
Win average: 0.043478260869565216
Win average: 0.043010752688172046
Win average: 0.0425531914893617
Win average: 0.042105263157894736
Win average: 0.041666666666666664
Win average: 0.041237113402061855
Win average: 0.04081632653061224
Win average: 0.04040404040404041
Win average: 0.04
--------------- Score average: -216.6	Deviation: 110.2588771936301
--------------- Win average: 0.04
DRAGOON ZEALOT TEST RESULT: 0.04
--- units: 16
Dragoons: 8	Zealots: 8 on each side
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.25
Win average: 0.2
Win average: 0.3333333333333333
Win average: 0.2857142857142857
Win average: 0.25
Win average: 0.2222222222222222
Win average: 0.2
Win average: 0.18181818181818182
Win average: 0.16666666666666666
Win average: 0.15384615384615385
Win average: 0.21428571428571427
Win average: 0.2
Win average: 0.1875
Win average: 0.17647058823529413
Win average: 0.16666666666666666
Win average: 0.21052631578947367
Win average: 0.2
Win average: 0.19047619047619047
Win average: 0.18181818181818182
Win average: 0.17391304347826086
Win average: 0.16666666666666666
Win average: 0.16
Win average: 0.15384615384615385
Win average: 0.14814814814814814
Win average: 0.17857142857142858
Win average: 0.1724137931034483
Win average: 0.16666666666666666
Win average: 0.16129032258064516
Win average: 0.15625
Win average: 0.15151515151515152
Win average: 0.14705882352941177
Win average: 0.14285714285714285
Win average: 0.1388888888888889
Win average: 0.16216216216216217
Win average: 0.15789473684210525
Win average: 0.15384615384615385
Win average: 0.15
Win average: 0.14634146341463414
Win average: 0.14285714285714285
Win average: 0.13953488372093023
Win average: 0.13636363636363635
Win average: 0.13333333333333333
Win average: 0.15217391304347827
Win average: 0.14893617021276595
Win average: 0.14583333333333334
Win average: 0.14285714285714285
Win average: 0.14
Win average: 0.13725490196078433
Win average: 0.1346153846153846
Win average: 0.1320754716981132
Win average: 0.12962962962962962
Win average: 0.12727272727272726
Win average: 0.125
Win average: 0.12280701754385964
Win average: 0.13793103448275862
Win average: 0.13559322033898305
Win average: 0.13333333333333333
Win average: 0.13114754098360656
Win average: 0.12903225806451613
Win average: 0.12698412698412698
Win average: 0.125
Win average: 0.12307692307692308
Win average: 0.12121212121212122
Win average: 0.11940298507462686
Win average: 0.1323529411764706
Win average: 0.13043478260869565
Win average: 0.12857142857142856
Win average: 0.1267605633802817
Win average: 0.125
Win average: 0.1232876712328767
Win average: 0.12162162162162163
Win average: 0.12
Win average: 0.11842105263157894
Win average: 0.11688311688311688
Win average: 0.11538461538461539
Win average: 0.11392405063291139
Win average: 0.1125
Win average: 0.1111111111111111
Win average: 0.10975609756097561
Win average: 0.10843373493975904
Win average: 0.10714285714285714
Win average: 0.10588235294117647
Win average: 0.10465116279069768
Win average: 0.10344827586206896
Win average: 0.10227272727272728
Win average: 0.10112359550561797
Win average: 0.1111111111111111
Win average: 0.12087912087912088
Win average: 0.13043478260869565
Win average: 0.12903225806451613
Win average: 0.1276595744680851
Win average: 0.12631578947368421
Win average: 0.125
Win average: 0.12371134020618557
Win average: 0.12244897959183673
Win average: 0.12121212121212122
Win average: 0.12
--------------- Score average: -197.12	Deviation: 131.0364285227585
--------------- Win average: 0.12
DRAGOON ZEALOT TEST RESULT: 0.12
--- units: 32
Dragoons: 16	Zealots: 16 on each side
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.023809523809523808
Win average: 0.023255813953488372
Win average: 0.022727272727272728
Win average: 0.044444444444444446
Win average: 0.043478260869565216
Win average: 0.0425531914893617
Win average: 0.041666666666666664
Win average: 0.04081632653061224
Win average: 0.04
Win average: 0.0392156862745098
Win average: 0.038461538461538464
Win average: 0.03773584905660377
Win average: 0.037037037037037035
Win average: 0.03636363636363636
Win average: 0.03571428571428571
Win average: 0.03508771929824561
Win average: 0.034482758620689655
Win average: 0.03389830508474576
Win average: 0.03333333333333333
Win average: 0.03278688524590164
Win average: 0.04838709677419355
Win average: 0.047619047619047616
Win average: 0.0625
Win average: 0.06153846153846154
Win average: 0.06060606060606061
Win average: 0.05970149253731343
Win average: 0.058823529411764705
Win average: 0.057971014492753624
Win average: 0.05714285714285714
Win average: 0.056338028169014086
Win average: 0.05555555555555555
Win average: 0.0684931506849315
Win average: 0.06756756756756757
Win average: 0.06666666666666667
Win average: 0.06578947368421052
Win average: 0.06493506493506493
Win average: 0.0641025641025641
Win average: 0.06329113924050633
Win average: 0.0625
Win average: 0.06172839506172839
Win average: 0.06097560975609756
Win average: 0.060240963855421686
Win average: 0.05952380952380952
Win average: 0.058823529411764705
Win average: 0.05813953488372093
Win average: 0.06896551724137931
Win average: 0.06818181818181818
Win average: 0.06741573033707865
Win average: 0.06666666666666667
Win average: 0.06593406593406594
Win average: 0.06521739130434782
Win average: 0.06451612903225806
Win average: 0.06382978723404255
Win average: 0.06315789473684211
Win average: 0.0625
Win average: 0.061855670103092786
Win average: 0.061224489795918366
Win average: 0.06060606060606061
Win average: 0.06
--------------- Score average: -198.15	Deviation: 93.36213097396612
--------------- Win average: 0.06
DRAGOON ZEALOT TEST RESULT: 0.06
--- units: 48
Dragoons: 24	Zealots: 24 on each side
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.04
Win average: 0.038461538461538464
Win average: 0.037037037037037035
Win average: 0.03571428571428571
Win average: 0.034482758620689655
Win average: 0.03333333333333333
Win average: 0.03225806451612903
Win average: 0.03125
Win average: 0.030303030303030304
Win average: 0.029411764705882353
Win average: 0.02857142857142857
Win average: 0.027777777777777776
Win average: 0.02702702702702703
Win average: 0.02631578947368421
Win average: 0.02564102564102564
Win average: 0.025
Win average: 0.024390243902439025
Win average: 0.023809523809523808
Win average: 0.023255813953488372
Win average: 0.022727272727272728
Win average: 0.022222222222222223
Win average: 0.021739130434782608
Win average: 0.02127659574468085
Win average: 0.020833333333333332
Win average: 0.02040816326530612
Win average: 0.02
Win average: 0.0196078431372549
Win average: 0.019230769230769232
Win average: 0.018867924528301886
Win average: 0.018518518518518517
Win average: 0.01818181818181818
Win average: 0.017857142857142856
Win average: 0.017543859649122806
Win average: 0.017241379310344827
Win average: 0.01694915254237288
Win average: 0.016666666666666666
Win average: 0.01639344262295082
Win average: 0.016129032258064516
Win average: 0.015873015873015872
Win average: 0.03125
Win average: 0.03076923076923077
Win average: 0.030303030303030304
Win average: 0.029850746268656716
Win average: 0.029411764705882353
Win average: 0.028985507246376812
Win average: 0.02857142857142857
Win average: 0.028169014084507043
Win average: 0.027777777777777776
Win average: 0.0273972602739726
Win average: 0.02702702702702703
Win average: 0.02666666666666667
Win average: 0.02631578947368421
Win average: 0.025974025974025976
Win average: 0.02564102564102564
Win average: 0.02531645569620253
Win average: 0.025
Win average: 0.024691358024691357
Win average: 0.024390243902439025
Win average: 0.024096385542168676
Win average: 0.023809523809523808
Win average: 0.023529411764705882
Win average: 0.023255813953488372
Win average: 0.022988505747126436
Win average: 0.022727272727272728
Win average: 0.02247191011235955
Win average: 0.022222222222222223
Win average: 0.02197802197802198
Win average: 0.021739130434782608
Win average: 0.021505376344086023
Win average: 0.02127659574468085
Win average: 0.021052631578947368
Win average: 0.020833333333333332
Win average: 0.020618556701030927
Win average: 0.030612244897959183
Win average: 0.04040404040404041
Win average: 0.04
--------------- Score average: -189.17	Deviation: 81.1841185208043
--------------- Win average: 0.04
DRAGOON ZEALOT TEST RESULT: 0.04
--- units: 64
Dragoons: 32	Zealots: 32 on each side
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.058823529411764705
Win average: 0.05555555555555555
Win average: 0.05263157894736842
Win average: 0.05
Win average: 0.047619047619047616
Win average: 0.045454545454545456
Win average: 0.043478260869565216
Win average: 0.041666666666666664
Win average: 0.04
Win average: 0.038461538461538464
Win average: 0.037037037037037035
Win average: 0.03571428571428571
Win average: 0.034482758620689655
Win average: 0.03333333333333333
Win average: 0.03225806451612903
Win average: 0.0625
Win average: 0.06060606060606061
Win average: 0.058823529411764705
Win average: 0.05714285714285714
Win average: 0.05555555555555555
Win average: 0.05405405405405406
Win average: 0.05263157894736842
Win average: 0.05128205128205128
Win average: 0.05
Win average: 0.04878048780487805
Win average: 0.047619047619047616
Win average: 0.046511627906976744
Win average: 0.045454545454545456
Win average: 0.044444444444444446
Win average: 0.043478260869565216
Win average: 0.0425531914893617
Win average: 0.041666666666666664
Win average: 0.04081632653061224
Win average: 0.04
Win average: 0.0392156862745098
Win average: 0.038461538461538464
Win average: 0.03773584905660377
Win average: 0.037037037037037035
Win average: 0.03636363636363636
Win average: 0.05357142857142857
Win average: 0.05263157894736842
Win average: 0.05172413793103448
Win average: 0.05084745762711865
Win average: 0.05
Win average: 0.04918032786885246
Win average: 0.04838709677419355
Win average: 0.047619047619047616
Win average: 0.046875
Win average: 0.046153846153846156
Win average: 0.045454545454545456
Win average: 0.04477611940298507
Win average: 0.04411764705882353
Win average: 0.043478260869565216
Win average: 0.04285714285714286
Win average: 0.04225352112676056
Win average: 0.041666666666666664
Win average: 0.0410958904109589
Win average: 0.04054054054054054
Win average: 0.04
Win average: 0.039473684210526314
Win average: 0.03896103896103896
Win average: 0.038461538461538464
Win average: 0.0379746835443038
Win average: 0.0375
Win average: 0.037037037037037035
Win average: 0.036585365853658534
Win average: 0.03614457831325301
Win average: 0.03571428571428571
Win average: 0.03529411764705882
Win average: 0.03488372093023256
Win average: 0.034482758620689655
Win average: 0.03409090909090909
Win average: 0.033707865168539325
Win average: 0.03333333333333333
Win average: 0.03296703296703297
Win average: 0.03260869565217391
Win average: 0.03225806451612903
Win average: 0.031914893617021274
Win average: 0.031578947368421054
Win average: 0.03125
Win average: 0.030927835051546393
Win average: 0.030612244897959183
Win average: 0.030303030303030304
Win average: 0.03
--------------- Score average: -164.34	Deviation: 66.14169940362889
--------------- Win average: 0.03
DRAGOON ZEALOT TEST RESULT: 0.03
--- units: 80
Dragoons: 40	Zealots: 40 on each side
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.01818181818181818
Win average: 0.017857142857142856
Win average: 0.017543859649122806
Win average: 0.017241379310344827
Win average: 0.01694915254237288
Win average: 0.016666666666666666
Win average: 0.01639344262295082
Win average: 0.016129032258064516
Win average: 0.015873015873015872
Win average: 0.015625
Win average: 0.015384615384615385
Win average: 0.015151515151515152
Win average: 0.014925373134328358
Win average: 0.014705882352941176
Win average: 0.014492753623188406
Win average: 0.014285714285714285
Win average: 0.014084507042253521
Win average: 0.013888888888888888
Win average: 0.0136986301369863
Win average: 0.013513513513513514
Win average: 0.013333333333333334
Win average: 0.013157894736842105
Win average: 0.012987012987012988
Win average: 0.01282051282051282
Win average: 0.012658227848101266
Win average: 0.0125
Win average: 0.012345679012345678
Win average: 0.012195121951219513
Win average: 0.012048192771084338
Win average: 0.011904761904761904
Win average: 0.011764705882352941
Win average: 0.011627906976744186
Win average: 0.011494252873563218
Win average: 0.011363636363636364
Win average: 0.011235955056179775
Win average: 0.011111111111111112
Win average: 0.01098901098901099
Win average: 0.010869565217391304
Win average: 0.010752688172043012
Win average: 0.010638297872340425
Win average: 0.010526315789473684
Win average: 0.010416666666666666
Win average: 0.010309278350515464
Win average: 0.01020408163265306
Win average: 0.010101010101010102
Win average: 0.01
--------------- Score average: -196.59	Deviation: 54.76661300463996
--------------- Win average: 0.01
DRAGOON ZEALOT TEST RESULT: 0.01
--- units: 96
Dragoons: 48	Zealots: 48 on each side
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.0
Win average: 0.04
Win average: 0.038461538461538464
Win average: 0.037037037037037035
Win average: 0.03571428571428571
Win average: 0.034482758620689655
Win average: 0.03333333333333333
Win average: 0.03225806451612903
Win average: 0.03125
Win average: 0.030303030303030304
Win average: 0.029411764705882353
Win average: 0.02857142857142857
Win average: 0.027777777777777776
Win average: 0.02702702702702703
Win average: 0.02631578947368421
Win average: 0.02564102564102564
Win average: 0.025
Win average: 0.024390243902439025
Win average: 0.023809523809523808
Win average: 0.023255813953488372
Win average: 0.022727272727272728
Win average: 0.022222222222222223
Win average: 0.021739130434782608
Win average: 0.02127659574468085
Win average: 0.020833333333333332
Win average: 0.02040816326530612
Win average: 0.02
Win average: 0.0196078431372549
Win average: 0.019230769230769232
Win average: 0.018867924528301886
Win average: 0.018518518518518517
Win average: 0.01818181818181818
Win average: 0.017857142857142856
Win average: 0.017543859649122806
Win average: 0.017241379310344827
Win average: 0.01694915254237288
Win average: 0.016666666666666666
Win average: 0.01639344262295082
Win average: 0.016129032258064516
Win average: 0.015873015873015872
Win average: 0.015625
Win average: 0.015384615384615385
Win average: 0.015151515151515152
Win average: 0.014925373134328358
Win average: 0.014705882352941176
Win average: 0.014492753623188406
Win average: 0.014285714285714285
Win average: 0.014084507042253521
Win average: 0.013888888888888888
Win average: 0.0136986301369863
Win average: 0.013513513513513514
Win average: 0.013333333333333334
Win average: 0.013157894736842105
Win average: 0.012987012987012988
Win average: 0.01282051282051282
Win average: 0.012658227848101266
Win average: 0.0125
Win average: 0.012345679012345678
Win average: 0.012195121951219513
Win average: 0.012048192771084338
Win average: 0.011904761904761904
Win average: 0.011764705882352941
Win average: 0.011627906976744186
Win average: 0.011494252873563218
Win average: 0.011363636363636364
Win average: 0.011235955056179775
Win average: 0.011111111111111112
Win average: 0.01098901098901099
Win average: 0.010869565217391304
Win average: 0.010752688172043012
Win average: 0.010638297872340425
Win average: 0.010526315789473684
Win average: 0.020833333333333332
Win average: 0.020618556701030927
Win average: 0.02040816326530612
Win average: 0.020202020202020204
Win average: 0.02
--------------- Score average: -174.54	Deviation: 64.42397379857906
--------------- Win average: 0.02
DRAGOON ZEALOT TEST RESULT: 0.02
